transaction_id,project_name,district,price,area_sqft,psf,sale_date,sale_type,tenure
TXN-00996,Pasir Panjang Residences,D05,2260000,991.0,2280.52,2025-04-01,Sub Sale,99 yrs
TXN-01556,Ghim Moh Green,D10,1154000,580.17,1989.06,2023-01-18,Sub Sale,Freehold
TXN-01205,East Coast Parkview,D15,1249000,1036.0,1205.6,2023-08-07,Sub Sale,99 yrs
TXN-00672,Keppel Bay View,D04,2061000,1036.0,1989.38,2024-09-12,Sub Sale,99 yrs
TXN-01383,Paterson Residences,D09,3707000,1375.0,2696.0,2023-06-05,New Sale,99 yrs
TXN-00452,Bishan Green,D20,2264000,829.9,2728.05,2025-02-06,Resale,99 yrs
TXN-00927,Kallang Riverside,D07,2237000,1091.46,2049.55,2021-12-03,Resale,Freehold
TXN-01730,Bedok Reservoir Views,D16,1543000,830.0,1859.04,2022-12-04,Sub Sale,Freehold
TXN-00163,Keppel Bay View,D04,2729000,1310.0,2083.21,2023-09-20,Resale,Freehold
TXN-00484,Pasir Ris Seaview,D18,1996000,991.0,2014.13,2024-06-22,Sub Sale,99 yrs
TXN-01707,Pasir Ris Seaview,D18,2631000,970.9,2709.85,2024-08-05,New Sale,99 yrs
TXN-00885,Balmoral Heights,D10,2582000,1061.0,2433.55,2025-07-18,Resale,99 yrs
TXN-00645,Tion Bahru Loft,D03,2193000,1035.49,2117.84,2023-12-28,New Sale,Freehold
TXN-00568,Paterson Residences,D09,1438000,971.0,1480.95,2024-12-30,Resale,99 yrs
TXN-00748,Kim Seng Plaza,D09,2344000,1036.0,2262.55,2020-08-28,Sub Sale,99 yrs
TXN-00375,Bukit Timah Grove,D21,2542000,1011.0,2514.34,2025-08-18,New Sale,99 yrs
TXN-01050,Orchard Heritage,D09,1465000,1061.32,1380.36,2023-01-11,Resale,99 yrs
TXN-00258,Geylang Quay,D14,2320000,830.0,2795.18,2023-07-13,Sub Sale,Freehold
TXN-00256,East Coast Parkview,D15,2706000,1091.0,2480.29,2025-05-15,Resale,99 yrs
TXN-01195,Bukit Batok West,D23,1323000,1061.32,1246.56,2025-08-22,Sub Sale,Freehold
TXN-00534,Woodlands Cascade,D25,1732000,991.0,1747.73,2025-01-06,Sub Sale,Freehold
TXN-00567,East Coast Parkview,D15,1570000,829.9,1891.8,2025-01-26,New Sale,Freehold
TXN-01051,River Valley Court,D09,1954000,730.0,2676.71,2025-06-03,Resale,99 yrs
TXN-00922,Chin Swee Heights,D03,2401000,800.0,3001.25,2025-02-16,Sub Sale,99 yrs
TXN-00540,Bedok Reservoir Views,D16,1347000,550.04,2448.93,2021-01-17,Resale,99 yrs
TXN-01690,Harbourfront Residences,D04,1657000,710.0,2333.8,2025-08-23,Sub Sale,99 yrs
TXN-01597,Cecil Street Tower,D01,2455000,971.0,2528.32,2024-07-17,Sub Sale,99 yrs
TXN-01311,Botanic Gardens Residences,D10,2515000,1091.0,2305.22,2024-01-05,Resale,Freehold
TXN-01086,River Valley Court,D09,1441000,750.0,1921.33,2021-07-07,Sub Sale,Freehold
TXN-01541,Sixth Avenue Suites,D10,2079000,991.0,2097.88,2020-06-14,Sub Sale,Freehold
TXN-00330,One-North Loft,D05,2092000,829.9,2520.8,2025-04-07,Sub Sale,Freehold
TXN-00132,Nassim Park,D10,1883000,1061.0,1774.74,2025-08-29,New Sale,99 yrs
TXN-00191,Sentosa Cove Villas,D04,2188000,1061.0,2062.21,2024-09-14,Sub Sale,99 yrs
TXN-01233,Lavender Street Loft,D07,2446000,970.9,2519.3,2023-06-30,Sub Sale,99 yrs
TXN-01725,Sembawang Springs,D27,1798000,729.79,2463.71,2025-04-22,Resale,Freehold
TXN-01521,Kim Seng Plaza,D09,1729000,970.9,1780.81,2025-08-26,Sub Sale,99 yrs
TXN-00986,Springleaf Green,D26,1575000,1091.0,1443.63,2025-02-15,Resale,99 yrs
TXN-01176,Botanic Gardens Residences,D10,1940000,1091.0,1778.19,2024-01-28,Sub Sale,99 yrs
TXN-01633,Serangoon Gardens,D19,1188000,480.0,2475.0,2025-08-06,New Sale,Freehold
TXN-00201,River Valley Court,D09,2201000,971.0,2266.74,2024-02-07,New Sale,Freehold
TXN-00148,Maxwell Chambers Suites,D01,3242000,1061.32,3054.69,2024-11-15,New Sale,Freehold
TXN-00546,Beauty World Residences,D21,1307000,480.0,2722.92,2024-12-02,Resale,Freehold
TXN-00886,Redhill Peak,D03,1762000,800.0,2202.5,2024-12-02,Sub Sale,99 yrs
TXN-01635,East Coast Parkview,D15,1537000,1010.73,1520.68,2023-01-11,New Sale,Freehold
TXN-00308,Marina Bay Suites,D01,1278000,580.0,2203.45,2023-04-28,New Sale,99 yrs
TXN-00219,Hillview Heights,D23,1561000,1330.0,1173.68,2025-09-04,New Sale,99 yrs
TXN-01648,Tion Bahru Loft,D03,1440000,775.0,1858.06,2024-01-22,Resale,Freehold
TXN-00976,Eunos Ville,D14,1576000,1061.0,1485.39,2021-06-10,New Sale,99 yrs
TXN-00356,Maxwell Chambers Suites,D01,2270000,750.24,3025.68,2025-02-12,Sub Sale,99 yrs
TXN-00290,Bishan Green,D20,2026000,1036.0,1955.6,2023-09-07,Sub Sale,99 yrs
TXN-01714,Dover Parkview,D05,1340000,971.0,1380.02,2020-09-01,Resale,Freehold
TXN-00517,One-North Loft,D05,1858000,799.76,2323.2,2024-11-23,Sub Sale,Freehold
TXN-01581,Ghim Moh Green,D10,1740000,991.36,1755.17,2024-07-09,New Sale,Freehold
TXN-00728,Siglap Villas,D15,2159000,800.0,2698.75,2020-10-23,Resale,99 yrs
TXN-00834,One-North Loft,D05,1612000,1010.73,1594.89,2021-01-31,New Sale,Freehold
TXN-00632,Sixth Avenue Suites,D10,981000,710.0,1381.69,2025-06-09,Resale,Freehold
TXN-00857,East Coast Parkview,D15,1840000,799.76,2300.7,2024-03-05,New Sale,Freehold
TXN-01356,Tion Bahru Loft,D03,1470000,971.0,1513.9,2025-08-09,New Sale,99 yrs
TXN-01605,Grange Road Residences,D09,1978000,1061.0,1864.28,2020-12-02,Resale,Freehold
TXN-00319,Bugis Junction Residences,D07,2687000,1036.0,2593.63,2021-08-11,Resale,Freehold
TXN-00710,Hillview Heights,D23,1859000,799.76,2324.45,2022-09-26,New Sale,99 yrs
TXN-00393,Pasir Ris Seaview,D18,2329000,971.0,2398.56,2024-12-14,New Sale,Freehold
TXN-00581,Cuscaden Residences,D09,2667000,1035.49,2575.6,2025-05-27,Sub Sale,99 yrs
TXN-01399,West Coast Vale,D05,3738000,1430.0,2613.99,2024-01-04,Sub Sale,Freehold
TXN-01545,Chin Swee Heights,D03,2182000,750.24,2908.39,2025-05-02,New Sale,Freehold
TXN-00859,Farrer Road Court,D10,1070000,971.0,1101.96,2024-03-26,Resale,99 yrs
TXN-01349,Maxwell Chambers Suites,D01,2868000,1374.55,2086.5,2023-01-02,Sub Sale,Freehold
TXN-01319,Ang Mo Kio Grove,D20,1465000,710.0,2063.38,2025-06-21,New Sale,Freehold
TXN-00530,River Valley Court,D09,2298000,1061.0,2165.88,2024-04-11,New Sale,99 yrs
TXN-01524,Ghim Moh Green,D10,1299000,775.0,1676.13,2025-01-22,Sub Sale,Freehold
TXN-00997,Orchard Heritage,D09,1539000,970.9,1585.12,2022-04-21,Resale,99 yrs
TXN-00095,Geylang Quay,D14,2679000,1309.97,2045.09,2025-03-16,Sub Sale,Freehold
TXN-01310,Tion Bahru Loft,D03,1233000,710.0,1736.62,2021-10-28,New Sale,Freehold
TXN-01570,Maxwell Chambers Suites,D01,3081000,1035.49,2975.41,2024-03-25,New Sale,Freehold
TXN-00118,Shenton Way Suites,D01,1650000,971.0,1699.28,2023-07-09,Sub Sale,Freehold
TXN-00940,Katong Seaview,D15,1591000,750.24,2120.64,2023-11-25,Resale,99 yrs
TXN-00745,Holland Village Loft,D10,1323000,971.0,1362.51,2020-11-16,New Sale,Freehold
TXN-01333,Chin Swee Heights,D03,1842000,710.0,2594.37,2024-08-08,New Sale,Freehold
TXN-00312,Kembangan Court,D14,2750000,1011.0,2720.08,2024-05-07,Sub Sale,Freehold
TXN-00155,Telok Blangah Ridge,D04,2983000,1091.0,2734.19,2024-03-13,New Sale,Freehold
TXN-00477,Queenstown Vista,D03,1927000,1091.0,1766.27,2024-09-24,New Sale,Freehold
TXN-00651,Holland Village Loft,D10,1181000,971.0,1216.27,2021-03-03,Resale,99 yrs
TXN-00876,Punggol Waterfront,D19,1048000,730.0,1435.62,2024-02-19,Resale,Freehold
TXN-00202,Ghim Moh Green,D10,1994000,799.76,2493.25,2023-06-23,Sub Sale,Freehold
TXN-01500,Botanic Gardens Residences,D10,1107000,971.0,1140.06,2023-12-18,Sub Sale,Freehold
TXN-00228,West Coast Vale,D05,1273000,1011.0,1259.15,2025-08-20,Sub Sale,99 yrs
TXN-00525,Choa Chu Kang Residences,D23,826000,500.52,1650.28,2022-03-19,Resale,Freehold
TXN-00498,Maxwell Chambers Suites,D01,2976000,970.9,3065.19,2023-06-11,New Sale,Freehold
TXN-00478,River Valley Court,D09,2099000,1061.32,1977.72,2023-12-23,Sub Sale,99 yrs
TXN-00197,Chin Swee Heights,D03,1138000,710.42,1601.88,2023-03-23,New Sale,Freehold
TXN-00951,Outram Park Residences,D03,2391000,1036.0,2307.92,2022-10-29,Resale,Freehold
TXN-00077,Orchard Heritage,D09,2269000,1330.0,1706.02,2022-12-29,Sub Sale,99 yrs
TXN-01391,Ardmore Park,D10,1704000,750.24,2271.26,2024-05-29,Sub Sale,99 yrs
TXN-00716,Redhill Peak,D03,2198000,971.0,2263.65,2025-02-11,Sub Sale,99 yrs
TXN-00284,Eunos Ville,D14,2414000,971.0,2486.1,2021-03-23,New Sale,Freehold
TXN-00112,Orchard Heritage,D09,1287000,1091.0,1179.65,2024-03-08,Resale,Freehold
TXN-00232,Balmoral Heights,D10,905000,460.0,1967.39,2025-08-28,Resale,Freehold
TXN-00910,Eunos Ville,D14,2281000,1310.0,1741.22,2022-08-19,Sub Sale,99 yrs
TXN-01033,Macpherson Park,D13,2289000,830.0,2757.83,2024-05-01,Sub Sale,Freehold
TXN-01519,Sengkang Riviera,D19,1120000,750.0,1493.33,2025-01-07,New Sale,Freehold
TXN-01681,Grange Road Residences,D09,1883000,730.0,2579.45,2024-10-23,Resale,Freehold
TXN-00877,Sixth Avenue Suites,D10,3030000,1309.97,2313.04,2021-05-03,New Sale,99 yrs
TXN-01436,Paterson Residences,D09,2430000,991.0,2452.07,2024-11-08,New Sale,99 yrs
TXN-00994,Woodlands Cascade,D25,2414000,991.36,2435.05,2022-01-18,Resale,99 yrs
TXN-01531,Alexandra Central,D05,1822000,800.0,2277.5,2022-06-14,Resale,99 yrs
TXN-01474,Pasir Panjang Residences,D05,3606000,1309.97,2752.74,2023-04-03,Sub Sale,99 yrs
TXN-00736,Paterson Residences,D09,1858000,1375.0,1351.27,2022-10-25,Sub Sale,Freehold
TXN-01658,Cecil Street Tower,D01,1212000,710.42,1706.04,2020-09-17,Resale,Freehold
TXN-01131,Sentosa Cove Villas,D04,1324000,525.28,2520.57,2021-08-20,Resale,Freehold
TXN-01043,The Orchid Residences,D19,2421000,1011.0,2394.66,2025-08-15,Sub Sale,Freehold
TXN-01437,Punggol Waterfront,D19,2573000,1430.0,1799.3,2025-03-07,Resale,Freehold
TXN-01276,The Orchid Residences,D19,1268000,830.0,1527.71,2023-11-30,Resale,Freehold
TXN-01112,Stevens Suites,D10,3658000,1374.55,2661.23,2025-02-22,Resale,99 yrs
TXN-00639,Sengkang Riviera,D19,1347000,580.0,2322.41,2020-08-30,Sub Sale,99 yrs
TXN-00628,Woodlands Cascade,D25,1656000,1350.0,1226.67,2020-10-13,New Sale,99 yrs
TXN-01476,Grange Road Residences,D09,1296000,580.0,2234.48,2023-05-03,New Sale,99 yrs
TXN-00018,Alexandra Central,D05,2086000,1061.0,1966.07,2024-07-23,Sub Sale,Freehold
TXN-00932,Little India Lofts,D08,804000,710.0,1132.39,2023-04-09,Sub Sale,99 yrs
TXN-01646,Toa Payoh Central,D12,1589000,991.0,1603.43,2025-05-12,Resale,99 yrs
TXN-00528,Marina Bay Suites,D01,1165000,580.17,2008.02,2025-01-09,Resale,Freehold
TXN-01032,Choa Chu Kang Residences,D23,1429000,775.0,1843.87,2021-01-07,Sub Sale,99 yrs
TXN-00837,Springleaf Green,D26,1753000,1091.46,1606.11,2024-07-03,New Sale,99 yrs
TXN-00193,Stevens Suites,D10,1271000,830.0,1531.33,2024-09-11,Sub Sale,Freehold
TXN-00090,Outram Park Residences,D03,1161000,525.28,2210.26,2024-03-23,New Sale,Freehold
TXN-01232,Dover Parkview,D05,1360000,799.76,1700.51,2025-04-03,Resale,Freehold
TXN-00234,Springleaf Green,D26,1424000,580.0,2455.17,2025-01-31,Resale,Freehold
TXN-01496,Choa Chu Kang Residences,D23,1771000,991.0,1787.08,2020-05-05,Sub Sale,Freehold
TXN-00641,Telok Blangah Ridge,D04,1660000,800.0,2075.0,2025-06-04,Resale,99 yrs
TXN-00833,Balestier Point,D12,1226000,550.04,2228.95,2025-02-10,Resale,99 yrs
TXN-00154,Paterson Residences,D09,1406000,580.0,2424.14,2021-12-14,New Sale,Freehold
TXN-00058,Balmoral Heights,D10,2590000,970.9,2667.62,2020-06-29,New Sale,Freehold
TXN-00371,Sentosa Cove Villas,D04,2577000,1430.52,1801.44,2021-10-12,New Sale,Freehold
TXN-00185,Ardmore Park,D10,1017000,580.0,1753.45,2024-06-02,Resale,99 yrs
TXN-00464,Leng Kee Court,D03,1383000,710.0,1947.89,2022-04-30,Resale,99 yrs
TXN-00803,Bukit Batok West,D23,1288000,525.0,2453.33,2022-02-11,Sub Sale,99 yrs
TXN-00786,Sixth Avenue Suites,D10,1766000,750.0,2354.67,2023-03-26,New Sale,Freehold
TXN-01071,Kim Seng Plaza,D09,3053000,1091.0,2798.35,2022-04-27,New Sale,99 yrs
TXN-00635,Bukit Timah Grove,D21,2635000,1035.49,2544.7,2023-12-20,Resale,99 yrs
TXN-00536,Yishun Emerald,D27,2193000,991.0,2212.92,2022-11-03,Sub Sale,99 yrs
TXN-00066,Serangoon Gardens,D19,1688000,970.9,1738.59,2025-02-20,Resale,99 yrs
TXN-01740,Redhill Peak,D03,2637000,1011.0,2608.31,2025-02-25,New Sale,Freehold
TXN-01149,Tanjong Pagar Place,D02,3107000,1035.49,3000.52,2022-04-01,Sub Sale,Freehold
TXN-00035,Dover Parkview,D05,1225000,800.0,1531.25,2024-05-15,Sub Sale,Freehold
TXN-00841,Woodlands Cascade,D25,2316000,1061.32,2182.19,2023-03-22,Sub Sale,Freehold
TXN-01209,Raffles Place Tower,D01,1851000,799.76,2314.45,2020-05-08,Sub Sale,99 yrs
TXN-00350,Queenstown Vista,D03,1311000,480.0,2731.25,2023-06-19,Sub Sale,99 yrs
TXN-00156,Admiralty Parkview,D25,2041000,800.0,2551.25,2023-06-18,Resale,99 yrs
TXN-01340,Orchard Heritage,D09,830000,729.79,1137.31,2024-12-30,Sub Sale,Freehold
TXN-01097,Punggol Waterfront,D19,2492000,1091.0,2284.14,2025-08-29,Sub Sale,Freehold
TXN-01265,East Coast Parkview,D15,1833000,1400.38,1308.93,2020-05-24,New Sale,99 yrs
TXN-01057,Opera Estate,D15,1075000,459.62,2338.9,2024-11-03,Resale,Freehold
TXN-00735,Bishan Green,D20,2614000,1036.0,2523.17,2023-04-12,New Sale,99 yrs
TXN-00136,The Orchid Residences,D19,1649000,730.0,2258.9,2025-01-08,Resale,99 yrs
TXN-01245,Orchard Heritage,D09,1079000,750.24,1438.2,2023-04-25,Resale,Freehold
TXN-01037,Pasir Ris Seaview,D18,2027000,971.0,2087.54,2025-02-12,Sub Sale,Freehold
TXN-01376,Yishun Emerald,D27,2573000,1091.46,2357.39,2025-06-03,New Sale,Freehold
TXN-00811,Outram Park Residences,D03,2350000,970.9,2420.43,2024-07-19,Resale,Freehold
TXN-00872,Yishun Emerald,D27,1640000,1430.0,1146.85,2024-08-20,Resale,Freehold
TXN-01103,Kim Seng Plaza,D09,1478000,1011.0,1461.92,2024-07-14,New Sale,Freehold
TXN-01256,Raffles Place Tower,D01,2593000,1036.0,2502.9,2024-05-31,Resale,99 yrs
TXN-01414,Holland Village Loft,D10,2330000,1309.97,1778.67,2025-02-06,New Sale,99 yrs
TXN-00510,Tion Bahru Loft,D03,1826000,991.0,1842.58,2024-07-26,Resale,99 yrs
TXN-00162,Ang Mo Kio Grove,D20,3644000,1330.0,2739.85,2024-07-09,Sub Sale,99 yrs
TXN-00388,Toa Payoh Central,D12,1205000,991.36,1215.51,2021-01-14,Sub Sale,Freehold
TXN-00740,Tion Bahru Loft,D03,2141000,750.24,2853.74,2022-06-25,Sub Sale,99 yrs
TXN-00128,Novena Heights,D11,1784000,750.0,2378.67,2025-05-16,New Sale,Freehold
TXN-01309,Harbourfront Residences,D04,2199000,750.0,2932.0,2021-04-18,New Sale,99 yrs
TXN-00894,East Coast Parkview,D15,1975000,1430.52,1380.61,2025-03-20,New Sale,99 yrs
TXN-01701,Novena Heights,D11,1314000,729.79,1800.51,2022-11-20,New Sale,99 yrs
TXN-00692,Geylang Quay,D14,1235000,750.0,1646.67,2020-07-09,New Sale,Freehold
TXN-01150,West Coast Vale,D05,2240000,1035.49,2163.23,2020-05-07,Resale,99 yrs
TXN-01512,Queenstown Vista,D03,1436000,750.24,1914.04,2025-04-03,Sub Sale,Freehold
TXN-00562,Toa Payoh Central,D12,1823000,1430.0,1274.83,2025-08-26,Resale,Freehold
TXN-01665,Bedok Reservoir Views,D16,1184000,580.17,2040.77,2025-09-02,New Sale,Freehold
TXN-01506,Balestier Point,D12,2244000,991.0,2264.38,2025-05-21,New Sale,Freehold
TXN-01211,Chin Swee Heights,D03,2177000,1010.73,2153.89,2020-07-29,Sub Sale,Freehold
TXN-00535,Siglap Villas,D15,1598000,991.0,1612.51,2024-10-04,Sub Sale,Freehold
TXN-00612,Kallang Riverside,D07,1231000,730.0,1686.3,2025-06-21,Resale,Freehold
TXN-01689,Sixth Avenue Suites,D10,3915000,1430.52,2736.76,2024-10-02,New Sale,99 yrs
TXN-00787,Toa Payoh Central,D12,2622000,1091.0,2403.3,2021-04-28,Resale,99 yrs
TXN-01484,Kim Seng Plaza,D09,1868000,730.0,2558.9,2023-10-20,Sub Sale,99 yrs
TXN-00409,Telok Blangah Ridge,D04,2413000,991.0,2434.91,2020-03-30,Resale,Freehold
TXN-00554,Clementi Park Residences,D05,3508000,1310.0,2677.86,2023-03-03,Resale,99 yrs
TXN-00737,Marsiling Grove,D25,1910000,775.0,2464.51,2022-08-21,Resale,99 yrs
TXN-00982,Admiralty Parkview,D25,1184000,830.0,1426.51,2023-12-14,New Sale,Freehold
TXN-01498,Irrawaddy Residences,D11,2559000,991.0,2582.24,2021-02-23,Sub Sale,99 yrs
TXN-01304,Choa Chu Kang Residences,D23,1906000,800.0,2382.5,2022-07-11,New Sale,99 yrs
TXN-01247,Paterson Residences,D09,1211000,550.0,2201.82,2025-01-07,New Sale,99 yrs
TXN-00777,Sengkang Riviera,D19,1095000,970.9,1127.82,2025-05-07,Resale,99 yrs
TXN-01624,Pasir Ris Seaview,D18,2021000,1061.32,1904.23,2025-03-07,New Sale,Freehold
TXN-01084,Kim Seng Plaza,D09,1245000,729.79,1705.96,2024-06-29,Resale,99 yrs
TXN-01702,Eunos Ville,D14,3744000,1374.55,2723.8,2025-04-14,Resale,99 yrs
TXN-01510,Marsiling Grove,D25,1395000,991.0,1407.67,2022-03-08,New Sale,Freehold
TXN-00133,Harbourfront Residences,D04,2244000,1010.73,2220.18,2022-12-03,New Sale,99 yrs
TXN-01692,Balmoral Heights,D10,1273000,775.0,1642.58,2020-08-18,Resale,Freehold
TXN-01361,Kim Seng Plaza,D09,2736000,1035.49,2642.23,2022-08-16,New Sale,Freehold
TXN-00138,Tanjong Pagar Place,D02,2223000,729.79,3046.07,2023-08-06,New Sale,Freehold
TXN-01440,Telok Blangah Ridge,D04,2306000,1061.0,2173.42,2021-02-21,Sub Sale,Freehold
TXN-01020,Ardmore Park,D10,1332000,729.79,1825.18,2025-07-01,Resale,99 yrs
TXN-00328,Queenstown Vista,D03,1571000,1036.0,1516.41,2024-06-04,Sub Sale,99 yrs
TXN-00993,Newton Suites,D11,1427000,970.9,1469.76,2023-06-10,Resale,99 yrs
TXN-00385,Beauty World Residences,D21,2062000,1010.73,2040.11,2022-09-24,Sub Sale,Freehold
TXN-01121,Pasir Panjang Residences,D05,1181000,550.04,2147.13,2021-04-22,Resale,Freehold
TXN-01120,Scotts Tower,D09,1178000,1061.0,1110.27,2025-02-19,Sub Sale,99 yrs
TXN-01422,Bishan Green,D20,2648000,971.0,2727.09,2023-10-20,New Sale,Freehold
TXN-00411,Jurong Lake District,D22,1581000,1091.46,1448.52,2025-03-10,Sub Sale,99 yrs
TXN-00646,Alexandra Central,D05,1592000,800.0,1990.0,2023-06-11,Sub Sale,99 yrs
TXN-00538,Choa Chu Kang Residences,D23,1015000,550.0,1845.45,2024-10-02,New Sale,99 yrs
TXN-00143,Sixth Avenue Suites,D10,661000,525.28,1258.38,2024-12-29,Sub Sale,Freehold
TXN-01039,Sengkang Riviera,D19,2001000,1061.32,1885.39,2024-04-15,Resale,99 yrs
TXN-01046,Cuscaden Residences,D09,2747000,991.36,2770.95,2022-10-25,Sub Sale,Freehold
TXN-00046,Opera Estate,D15,2389000,971.0,2460.35,2024-03-04,Sub Sale,Freehold
TXN-00200,Harbourfront Residences,D04,1670000,971.0,1719.88,2025-07-15,New Sale,Freehold
TXN-01251,Lavender Street Loft,D07,685000,525.0,1304.76,2025-06-19,Sub Sale,99 yrs
TXN-01290,Kallang Riverside,D07,2125000,799.76,2657.05,2023-07-17,Sub Sale,Freehold
TXN-00088,Kallang Riverside,D07,1165000,1010.73,1152.63,2025-05-28,Sub Sale,99 yrs
TXN-01167,Kembangan Court,D14,1970000,800.0,2462.5,2024-03-14,Sub Sale,99 yrs
TXN-00400,Keppel Bay View,D04,2325000,1061.0,2191.33,2025-05-06,New Sale,99 yrs
TXN-01366,Leng Kee Court,D03,2184000,991.36,2203.04,2022-07-11,New Sale,Freehold
TXN-00416,Eunos Ville,D14,2662000,1061.0,2508.95,2025-05-04,New Sale,Freehold
TXN-00295,Stevens Suites,D10,1344000,500.0,2688.0,2025-01-11,Sub Sale,Freehold
TXN-00547,Siglap Villas,D15,1411000,800.0,1763.75,2023-06-15,Sub Sale,99 yrs
TXN-01151,Bedok Reservoir Views,D16,1048000,459.62,2280.15,2024-05-21,Resale,Freehold
TXN-01621,Newton Suites,D11,3150000,1374.55,2291.66,2025-08-13,New Sale,99 yrs
TXN-00869,Maxwell Chambers Suites,D01,2990000,1091.0,2740.6,2025-06-13,New Sale,99 yrs
TXN-01489,River Valley Court,D09,1412000,1036.0,1362.93,2021-03-23,New Sale,99 yrs
TXN-00442,Balestier Point,D12,3060000,1400.0,2185.71,2020-12-08,New Sale,Freehold
TXN-01040,Ang Mo Kio Grove,D20,2291000,991.36,2310.98,2024-09-25,New Sale,Freehold
TXN-01281,Bishan Green,D20,2002000,799.76,2503.26,2024-05-08,New Sale,Freehold
TXN-01288,Scotts Tower,D09,1583000,1036.0,1527.99,2025-01-24,Sub Sale,99 yrs
TXN-01685,Lavender Street Loft,D07,3546000,1400.38,2532.16,2025-04-17,Resale,Freehold
TXN-01007,Chin Swee Heights,D03,2500000,1061.0,2356.27,2025-07-24,New Sale,Freehold
TXN-01204,Sixth Avenue Suites,D10,2730000,1010.73,2701.02,2020-04-10,Sub Sale,Freehold
TXN-01514,Ang Mo Kio Grove,D20,2126000,971.0,2189.5,2024-08-28,Sub Sale,Freehold
TXN-00017,Clementi Park Residences,D05,2871000,1035.49,2772.61,2021-09-01,Sub Sale,99 yrs
TXN-00919,Cecil Street Tower,D01,2661000,1091.46,2438.02,2025-04-25,Resale,Freehold
TXN-00682,Scotts Tower,D09,1786000,799.76,2233.18,2025-05-06,Resale,Freehold
TXN-00147,Little India Lofts,D08,780000,480.07,1624.76,2021-12-02,Resale,99 yrs
TXN-01418,Leng Kee Court,D03,2912000,1091.0,2669.11,2024-03-14,Resale,99 yrs
TXN-01688,Cecil Street Tower,D01,1315000,730.0,1801.37,2024-09-27,Sub Sale,99 yrs
TXN-01180,Pasir Ris Seaview,D18,1620000,775.0,2090.32,2022-11-10,Sub Sale,Freehold
TXN-00146,Geylang Quay,D14,917000,730.0,1256.16,2024-06-27,New Sale,99 yrs
TXN-00265,Siglap Villas,D15,2055000,1036.0,1983.59,2023-11-13,New Sale,99 yrs
TXN-00499,Outram Park Residences,D03,1658000,800.0,2072.5,2021-09-27,New Sale,Freehold
TXN-00042,Farrer Park Residences,D08,1740000,710.0,2450.7,2022-02-05,New Sale,Freehold
TXN-01438,Beauty World Residences,D21,2530000,991.0,2552.98,2024-02-15,Sub Sale,Freehold
TXN-00357,Macpherson Park,D13,1595000,971.0,1642.64,2023-02-25,Sub Sale,99 yrs
TXN-00472,Stevens Suites,D10,1022000,710.42,1438.59,2025-06-03,Sub Sale,99 yrs
TXN-00653,Kim Seng Plaza,D09,1951000,775.0,2517.42,2025-03-12,Resale,Freehold
TXN-01328,Cecil Street Tower,D01,2292000,775.0,2957.42,2021-04-02,New Sale,Freehold
TXN-00701,Ang Mo Kio Grove,D20,841000,710.42,1183.81,2023-07-09,Resale,99 yrs
TXN-01379,The Orchid Residences,D19,1650000,800.0,2062.5,2020-08-09,Sub Sale,Freehold
TXN-00983,Admiralty Parkview,D25,2118000,971.0,2181.26,2024-10-07,New Sale,99 yrs
TXN-00609,Yishun Emerald,D27,2015000,775.0,2600.0,2021-02-20,Sub Sale,99 yrs
TXN-00443,Little India Lofts,D08,2517000,1061.32,2371.57,2025-04-08,Resale,Freehold
TXN-01485,River Valley Court,D09,2488000,991.0,2510.6,2025-06-18,New Sale,99 yrs
TXN-00468,Siglap Villas,D15,2831000,1350.0,2097.04,2024-03-12,New Sale,99 yrs
TXN-01272,Upper Thomson Residences,D26,3588000,1400.0,2562.86,2024-01-13,New Sale,99 yrs
TXN-00135,Cuscaden Residences,D09,1797000,1091.0,1647.11,2024-06-07,New Sale,Freehold
TXN-00424,Serangoon Gardens,D19,1012000,480.07,2108.03,2022-04-11,Resale,99 yrs
TXN-01430,Toa Payoh Central,D12,2088000,1061.0,1967.95,2025-08-31,New Sale,Freehold
TXN-00514,Ghim Moh Green,D10,1232000,460.0,2678.26,2021-11-13,Resale,99 yrs
TXN-00934,Irrawaddy Residences,D11,1527000,800.0,1908.75,2022-07-02,New Sale,99 yrs
TXN-00931,Bugis Junction Residences,D07,2258000,971.0,2325.44,2025-08-26,Resale,Freehold
TXN-01062,Cuscaden Residences,D09,2548000,1430.0,1781.82,2023-09-12,Sub Sale,Freehold
TXN-00341,Queenstown Vista,D03,2362000,1350.0,1749.63,2021-10-21,New Sale,Freehold
TXN-00871,Novena Heights,D11,2603000,991.36,2625.7,2025-08-08,Resale,Freehold
TXN-00456,Macpherson Park,D13,1806000,730.0,2473.97,2024-04-09,New Sale,Freehold
TXN-00012,Toa Payoh Central,D12,2698000,991.0,2722.5,2023-11-02,New Sale,Freehold
TXN-00414,Choa Chu Kang Residences,D23,2792000,1035.49,2696.32,2025-08-14,Sub Sale,99 yrs
TXN-00897,Chin Swee Heights,D03,1486000,550.0,2701.82,2025-03-25,Resale,99 yrs
TXN-01115,Pasir Panjang Residences,D05,3441000,1330.0,2587.22,2020-02-12,Resale,99 yrs
TXN-01582,Raffles Place Tower,D01,2522000,830.0,3038.55,2023-08-10,Resale,Freehold
TXN-00578,Jurong Lake District,D22,2186000,1061.32,2059.7,2023-03-12,Resale,99 yrs
