transaction_id,project_name,district,street,block,floor,unit,bedrooms,area,price,sale_date,sale_type,tenure
TXN-01485,River Valley Court,D09,River Valley Road,1,#09-10,10,3,991 sqft,"S$ 2,488,000",18/06/2025,New Sale,99 yrs
TXN-00468,Siglap  Villas,D15,Siglap Road,1,32,20,4,"1,350 sq ft",2831000,12/03/2024,New Sale,99 yrs
TXN-01272,upper thomson residences, 26 ,Upper Thomson Road,29,8,15,4,1400 sq.ft,"$3,588,000",2024-01-13,NEW SALE,99 yrs
TXN-00135,CUSCADEN RESIDENCES, 9 ,Cuscaden Road,35,#03-06,06,3,1091 sq.ft,1797000,2024-06-07, New Sale ,Freehold
TXN-00848,sengkang  riviera,D19,Sengkang East Avenue,83,#21-18,18,3,,"$2,205,000",14 Oct 2021,Resale,99 yrs
TXN-00424,serangoon gardens, 19 ,Serangoon Garden Way,14,10,14,1,44.6 sq.m, 1012000 ,11/04/2022,resale,99 yrs
TXN-01430,toa  payoh  central,D12,Lorong 6 Toa Payoh,7,#14-09,09,3,"1,061 sqft", 2088000 ,31/08/2025,New Sale,Freehold
TXN-00514,ghim moh green, 10 ,Ghim Moh Road,11,#27-17,17,1,460 sq ft,"S$ 1,232,000",13 Nov 2021,resale,99 yrs
TXN-00934,  Irrawaddy Residences  ,d11,Irrawaddy Road,30,29,04,2,800 sqft,"$$ 1,527,000",02 Jul 2022,NEW SALE,99 yrs
TXN-00931,bugis junction residences,7,Victoria Street,49,2,02,3,971 sqft, 2258000 ,2025-08-26, Resale ,Freehold
TXN-01062,  Cuscaden Residences  , 9 ,Cuscaden Road,50,10,08,4,1430 sq ft,2548000,12 Sep 2023,sub sale,Freehold
TXN-00341,Queenstown Vista, 3 ,Commonwealth Avenue,7,4,15,4,1350 sqft,"S$ 2,362,000",21/10/2021, New Sale ,Freehold
TXN-00758,PATERSON RESIDENCES,D9,Paterson Road,25,#09-05,05,2,-,"$$ 1,231,000",07 Jun 2020,New Sale,Freehold
TXN-00871,  Novena Heights  , 11 ,Thomson Road,34,6,05,3,92.1 sq.m, 2603000 ,2025-08-08,Resale,Freehold
TXN-00811,Outram Park Residences, 3 ,Outram Road,38,17,07,3,90.2 sq.m,"S$ 2,350,000",19/07/2024,RESALE,Freehold
TXN-00456,MACPHERSON PARK,d13,MacPherson Road,37,17,04,2,730 sq.ft,"$1,806,000",09 Apr 2024,New Sale,Freehold
TXN-01127,admiralty parkview,d25,Woodlands Drive 16,24,22,14,1, ,"S$ 675,000",2023-02-07,Resale,Freehold
TXN-00012,toa  payoh  central,d12,Lorong 6 Toa Payoh,9,29,20,3,991 sqft, 2698000 ,02 Nov 2023,new sale,Freehold
TXN-00414,Choa  Chu  Kang  Residences, 23 ,Choa Chu Kang Avenue 3,4,24,20,3,96.2 sqm,"$2,792,000",14/08/2025, Sub Sale ,99 yrs
TXN-00546,beauty  world  residences,d21,Jalan Jurong Kechil,52,#13-18,18,1,480 sq ft,"S$ 1,307,000",02 Dec 2024,Resale,Freehold
TXN-00031,little  india  lofts,d08,Serangoon Road,41,#21-15,15,2, ,"$$ 1,060,000",2025-08-28,RESALE,99 yrs
TXN-00664,balestier point,D12,Balestier Road,87,35,15,4,1430 sqft,"$$ 3,526,000",2025-05-18, Resale ,99 yrs
TXN-00897,  Chin Swee Heights  ,3,Chin Swee Road,38,#14-18,18,1,550 sqft,"S$ 1,486,000",2025-03-25, Resale ,99 yrs
TXN-00580,novena  heights,D11,Thomson Road,59,#33-11,11,2,n/a,1831000,2025-04-20, New Sale ,99 yrs
TXN-01115,Pasir  Panjang  Residences,d05,Pasir Panjang Road,85,#26-09,09,4,"1,330 sq.ft", 3441000 ,12 Feb 2020,resale,99 yrs
TXN-01042,river valley court,9,River Valley Road,7,10,09,3,92.1 sq m , ,2024-05-07,Resale,99 yrs
TXN-01582,raffles place tower, 1 ,Raffles Place,53,33,18,2,830 sqft,"$2,522,000",2023-08-10, Resale ,Freehold
TXN-00578,Jurong Lake District,D22,Yuan Ching Road,50,#25-06,06,3,98.6 sq m,"$$ 2,186,000",2023-03-12,resale,99 yrs
TXN-00436,geylang  quay,D14,Geylang Road,70,#25-19,19,3,101.4 sq m ,"$2,785,000",2025-02-20,SUB SALE,99 yrs
TXN-00280,MacPherson Park,D13,MacPherson Road,34,2,04,4,1375 sqft,1810000,2022-09-23,Sub Sale,99 yrs
TXN-01238,HOLLAND VILLAGE LOFT,D10,Holland Road,68,10,17,3,991 sq ft, 1238000 ,20/08/2025,New Sale,Freehold
TXN-00861,  Ang Mo Kio Grove  ,20,Ang Mo Kio Avenue 6,12,6,10,3,"1,061 sqft","$2,390,000",2023-03-04,Resale,Freehold
TXN-01191,  Hillview Heights  ,d23,Hillview Avenue,5,#18-04,04,1,460 sq ft,1082000,2025-01-19,New Sale,Freehold
TXN-00794,macpherson park, 13 ,MacPherson Road,73,30,11,1,580 sq.ft,"$1,377,000",2021-01-25,sub sale,Freehold
TXN-00824,Opera Estate, 15 ,Fidelio Street,64,30,17,2,77.1 sq m ,1409000,2025-01-26,RESALE,Freehold
TXN-00331,  Serangoon Gardens  ,D19,Serangoon Garden Way,8,#28-16,16,2,74.3 sq m,"S$ 1,270,000",06/02/2025,SUB SALE,Freehold
TXN-00263,Jurong  Lake  District, 22 ,Yuan Ching Road,45,7,17,4,"1,430 sq ft","$$ 3,694,000",2020-08-11,resale,99 yrs
TXN-00105,kallang  riverside, 7 ,Kallang Avenue,56,24,12,4,"1,310 sqft","$2,227,000",29/09/2021, New Sale ,99 yrs
TXN-00929,sengkang  riviera,D19,Sengkang East Avenue,20,#02-09,09,1,580 sq.ft,"S$ 15,450,000",02/04/2023,RESALE,99 yrs
TXN-00512,  Opera Estate  ,D15,Fidelio Street,22,30,14,3,"1,061 sq ft","$2,298,000",12 Jan 2022,Resale,99 yrs
TXN-00626,bishan green,20,Bishan Street 22,50,36,10,3,991 sqft,"$$ 2,009,000",2024-08-16,RESALE,99 yrs
TXN-00709,  Bugis Junction Residences  ,D07,Victoria Street,54,#15-15,15,3,98.6 sqm,"$$ 1,357,000",15 Mar 2025,RESALE,Freehold
TXN-01494,NEWTON SUITES, 11 ,Newton Road,20,38,01,3,93.9 sq m ,"$1,202,000",2023-05-09,RESALE,Freehold
TXN-01363,botanic gardens residences,D10,Cluny Park Road,73,#21-06,06,2,830 sq ft,"S$ 1,408,000",31 Aug 2024,SUB SALE,Freehold
TXN-00555,SPRINGLEAF GREEN,26,Springleaf Avenue,70,#04-11,11,1,46.5 sq.m,"$$ 1,086,000",2024-06-16,Sub Sale,99 yrs
TXN-01158,  Kembangan Court  , 14 ,Sims Avenue East,47,#33-09,09,3,1011 sqft,"$2,485,000",30/06/2023,NEW SALE,Freehold
TXN-01300,sengkang riviera,19,Sengkang East Avenue,86,35,01,3,"1,091 sq ft", 2018000 ,08/12/2023,SUB SALE,99 yrs
TXN-01203,ghim moh green,d10,Ghim Moh Road,5,4,04,3,92.1 sqm,1639000,26 Apr 2023,SUB SALE,Freehold
TXN-01499,The Orchid Residences,d19,Hougang Avenue 2,73,#05-13,13,3,90.2 sq m,"$2,187,000",25/04/2021,sub sale,99 yrs
TXN-00827,Toa Payoh Central, 12 ,Lorong 6 Toa Payoh,55,16,05,4,"1,400 sq ft","S$ 2,748,000",29/07/2023,new sale,Freehold
TXN-00816,redhill peak,d03,Redhill Close,76,#34-08,08,2,775 sq ft,1531000,2025-03-28,SUB SALE,Freehold
TXN-01123,Tion Bahru Loft,d03,Tiong Bahru Road,25,34,13,3,1036 sq.ft,"$2,479,000",2022-04-12,sub sale,Freehold
TXN-00492,Eunos Ville,D14,Eunos Road 2,33,36,19,1,550 sq.ft,"S$ 895,000",2024-07-12, Sub Sale ,Freehold
TXN-00260,WEST COAST VALE,D05,West Coast Vale,35,38,16,1,,735000,2020-02-08,Sub Sale,Freehold
TXN-00014,Sixth Avenue Suites,D10,Sixth Avenue,23,18,17,2,775 sq ft,"$857,000",2024-02-24,SUB SALE,Freehold
TXN-00788,redhill peak,D3,Redhill Close,15,31,14,2,730 sq.ft,2150000,26 Aug 2025,NEW SALE,99 yrs
TXN-00571,GEYLANG QUAY,14,Geylang Road,49,10,03,2,750 sq.ft,"$1,428,000",2024-12-13, Sub Sale ,99 yrs
TXN-01318,NEWTON SUITES,D11,Newton Road,88,#17-05,05,3,971 sq.ft,"S$ 2,508,000",10 Jul 2024,Resale,Freehold
TXN-00706,GRANGE ROAD RESIDENCES,9,Grange Road,83,5,20,2,710 sq.ft,"$1,255,000",27/09/2022,RESALE,Freehold
TXN-01077,river  valley  court,D09,River Valley Road,46,#21-01,01,1,500 sq ft,"$$ 645,000",03 Sep 2025,NEW SALE,99 yrs
TXN-00106,sengkang  riviera,D19,Sengkang East Avenue,88,26,20,2,66.0 sq.m, 1667000 ,26/10/2022, Resale ,99 yrs
TXN-00795,kallang  riverside, 7 ,Kallang Avenue,78,#06-18,18,4,1310 sq ft,"$3,436,000",2023-07-24,new sale,99 yrs
TXN-00281,grange  road  residences,d09,Grange Road,45,#34-05,05,2,72.0 sq.m,"S$ 1,587,000",04 May 2025,Resale,Freehold
TXN-00805,LAVENDER STREET LOFT,d07,Lavender Street,34,30,20,3,101.4 sqm,"$$ 2,216,000",06/04/2023,resale,99 yrs
TXN-01445,HOLLAND VILLAGE LOFT,D10,Holland Road,13,3,11,2,800 sq ft, 1176000 ,31/07/2022,resale,Freehold
TXN-00126,  Grange Road Residences  ,D9,Grange Road,39,4,17,3,92.1 sq.m, 2338000 ,16/01/2023,resale,Freehold
TXN-01193,Sentosa  Cove  Villas,D4,Ocean Drive,26,20,08,2,72.0 sq m,"$1,857,000",22 Apr 2025,sub sale,99 yrs
TXN-00007,Springleaf  Green,d26,Springleaf Avenue,48,25,06,2,72.0 sq.m, 1861000 ,2023-12-10, New Sale ,99 yrs
TXN-01729,Ang Mo Kio Grove, 20 ,Ang Mo Kio Avenue 6,31,10,01,3, ,1979000,15 Jul 2024,RESALE,99 yrs
TXN-01334,kim  seng  plaza,D9,Kim Seng Road,59,35,19,3,98.6 sq m ,"$1,697,000",16 Jun 2020, New Sale ,99 yrs
TXN-01650,West  Coast  Vale, 5 ,West Coast Vale,74,24,20,3, ,2361000,26/07/2024,new sale,Freehold
TXN-01549,opera estate,D15,Fidelio Street,82,#17-08,08,4,121.7 sq m , 2712000 ,2020-07-01,Sub Sale,Freehold
TXN-01659,  Holland Village Loft  , 10 ,Holland Road,80,#31-12,12,3,"1,036 sq ft", 1848000 ,08 Jul 2023,resale,99 yrs
TXN-00773,Paterson Residences,D09,Paterson Road,62,22,15,3,96.2 sq m ,"S$ 2,821,000",2025-02-04,new sale,99 yrs
TXN-00145,Sixth  Avenue  Suites,D10,Sixth Avenue,52,#29-19,19,4,121.7 sq.m,"S$ 2,093,000",21 Jul 2024,New Sale,Freehold
TXN-00067,serangoon  gardens, 19 ,Serangoon Garden Way,6,9,19,3,93.9 sq m ,2529000,08 Aug 2023, Sub Sale ,Freehold
TXN-00092,Marsiling Grove, 25 ,Marsiling Road,60,2,18,4,1400 sqft,"$3,905,000",07 Apr 2023,sub sale,Freehold
TXN-01044,JURONG LAKE DISTRICT,D22,Yuan Ching Road,81,#22-02,02,3,1061 sq ft,"S$ 1,807,000",30 Jul 2025,New Sale,99 yrs
TXN-00353,ang  mo  kio  grove,d20,Ang Mo Kio Avenue 6,23,#33-11,11,3,"1,036 sq.ft","$$ 2,819,000",2024-10-14, Sub Sale ,Freehold
TXN-00032,Kim Seng Plaza,D9,Kim Seng Road,28,6,18,3,"1,061 sq ft","S$ 1,384,000",08/03/2024, New Sale ,99 yrs
TXN-01717,SENGKANG RIVIERA,19,Sengkang East Avenue,1,17,14,3,101.4 sqm,"$2,338,000",19 May 2024, Sub Sale ,99 yrs
TXN-01532,ADMIRALTY PARKVIEW, 25 ,Woodlands Drive 16,82,28,17,3,"1,061 sq.ft","$$ 1,811,000",07 Aug 2022,NEW SALE,Freehold
TXN-00991,Sixth Avenue Suites,D10,Sixth Avenue,9,#08-11,11,2,800 sq.ft,"$$ 1,085,000",2024-10-02, Resale ,Freehold
TXN-00050,clementi  park  residences,D5,Clementi Avenue 2,31,23,03,2,74.3 sq.m,196700,25/04/2024,Resale,99 yrs
TXN-01462,leng  kee  court,D3,Leng Kee Road,9,#06-12,12,4,1430 sqft,"$2,577,000",2025-03-12,sub sale,Freehold
TXN-00881,Irrawaddy  Residences,D11,Irrawaddy Road,50,#02-15,15,4,127.7 sq m ,2168000,08/08/2023,sub sale,99 yrs
TXN-00415,LENG KEE COURT,3,Leng Kee Road,9,#30-02,02,3,971 sq.ft,"S$ 2,274,000",10/06/2022,RESALE,99 yrs
TXN-01736,PUNGGOL WATERFRONT,D19,Punggol Central,6,#16-14,14,1,550 sqft,"$759,000",31 Jul 2022,Sub Sale,99 yrs
TXN-01298,Upper Thomson Residences,D26,Upper Thomson Road,17,11,06,1,550 sqft,"S$ 1,408,000",03 Mar 2021,RESALE,Freehold
TXN-00111,Cuscaden Residences,9,Cuscaden Road,33,#14-20,20,4,1350 sq ft, 2090000 ,03 Dec 2024,Sub Sale,99 yrs
TXN-00842,Pasir Ris Seaview,18,Pasir Ris Drive 1,74,#09-12,12,3,96.2 sq m , 1373000 ,2022-09-25,resale,99 yrs
TXN-00659,botanic  gardens  residences,D10,Cluny Park Road,8,#21-13,13,3,"1,011 sq ft","$$ 1,802,000",27 Nov 2024,RESALE,Freehold
TXN-00721,Toa Payoh Central,12,Lorong 6 Toa Payoh,68,37,20,3,991 sqft,"$1,472,000",02/07/2025,Sub Sale,99 yrs
TXN-00597,  Newton Suites  ,11,Newton Road,12,38,17,3,971 sq ft,"$$ 1,285,000",2023-12-19,Sub Sale,Freehold
TXN-01583,JURONG LAKE DISTRICT,D22,Yuan Ching Road,70,31,15,2,750 sq.ft,1816000,12/02/2025,RESALE,Freehold
TXN-01700,Queenstown Vista,D03,Commonwealth Avenue,33,14,18,2,67.8 sq m ,"S$ 1,675,000",22/08/2025,sub sale,99 yrs
TXN-00867,pasir  ris  seaview,D18,Pasir Ris Drive 1,29,#30-01,01,3,1011 sq ft,"S$ 1,511,000",2025-07-14,New Sale,Freehold
TXN-00216,  Tanjong Pagar Place  ,d02,Tanjong Pagar Road,13,#16-02,02,3,1061 sq.ft,"$$ 2,082,000",2023-08-30,RESALE,99 yrs
TXN-01343,  Sembawang Springs  ,D27,Sembawang Road,81,38,03,2,775 sq ft,"$904,000",26/06/2023,Resale,99 yrs
TXN-00699,Sengkang Riviera,19,Sengkang East Avenue,37,#32-12,12,4,125.4 sqm, 2111000 ,2025-01-13,RESALE,Freehold
TXN-00583,keppel bay view,4,Keppel Bay Drive,57,14,10,4,"1,430 sqft", 2288000 ,2023-06-05,NEW SALE,Freehold
TXN-00236,FARRER PARK RESIDENCES,8,Farrer Park Road,25,11,09,2,775 sqft, 1401000 ,2025-07-05,RESALE,99 yrs
TXN-01493,sixth  avenue  suites,10,Sixth Avenue,77,11,15,3,"1,011 sq ft","$$ 2,019,000",19 Jun 2025,Sub Sale,99 yrs
TXN-00309,SERANGOON GARDENS,19,Serangoon Garden Way,49,21,05,1,500 sq ft,"$926,000",12/07/2025,RESALE,99 yrs
TXN-00879,Bukit Timah Grove,21,Upper Bukit Timah Road,8,6,05,3,1011 sqft,"$$ 2,548,000",24 Apr 2025,RESALE,Freehold
TXN-01038,woodlands cascade,25,Woodlands Avenue 2,51,#05-07,07,2,710 sqft, 1604000 ,30 Sep 2023,SUB SALE,99 yrs
TXN-00278,Pasir  Panjang  Residences,D05,Pasir Panjang Road,47,36,02,3,101.4 sq m ,"$2,134,000",2024-10-01,SUB SALE,99 yrs
TXN-00807,  SENGKANG RIVIERA  ,D19,Sengkang East Avenue,63,27,20,3,96.2 sq.m,"$2,116,000",2022-11-12, New Sale ,Freehold
TXN-01319,Ang  Mo  Kio  Grove,d20,Ang Mo Kio Avenue 6,28,37,13,2,710 sq ft, 1465000 ,2025-06-21,New Sale,Freehold
TXN-00665,  Punggol Waterfront  ,D19,Punggol Central,61,33,01,1,580 sqft,"$$ 806,000",08 Jun 2025,resale,99 yrs
TXN-00373,Serangoon  Gardens,19,Serangoon Garden Way,45,20,18,3, ,N/A,2025-03-09,new sale,Freehold
TXN-01058,TOA PAYOH CENTRAL,d12,Lorong 6 Toa Payoh,14,20,12,3,"1,091 sqft","$$ 1,873,000",13/09/2022,Sub Sale,Freehold
TXN-00401,sengkang riviera, 19 ,Sengkang East Avenue,17,16,08,4,127.7 sq m,1566000,12/01/2022, Sub Sale ,99 yrs
TXN-01163,River Valley Court, 9 ,River Valley Road,16,23,20,3,"1,061 sq ft","$2,692,000",21 Aug 2023,sub sale,Freehold
TXN-00472,Stevens  Suites,D10,Stevens Road,67,18,06,2,66.0 sq.m,1022000,03 Jun 2025,SUB SALE,99 yrs
TXN-00270,sengkang  riviera, 19 ,Sengkang East Avenue,19,19,16,2,750 sq ft,"S$ 1,287,000",2020-08-10, New Sale ,Freehold
TXN-00249,Lavender  Street  Loft, 7 ,Lavender Street,73,28,02,2,69.7 sq m , 1305000 ,09/07/2025,resale,99 yrs
TXN-01187,Kim Seng Plaza,D9,Kim Seng Road,9,#21-13,13,3,991 sq.ft,"$$ 1,655,000",2025-06-15, New Sale ,Freehold
TXN-00149,toa payoh central,D12,Lorong 6 Toa Payoh,36,30,10,3,90.2 sq.m, 2000000 ,2024-06-29,Sub Sale,99 yrs
TXN-00099,yishun emerald,27,Yishun Avenue 2,53,26,08,3,92.1 sq.m,"S$ 2,251,000",30/08/2020,sub sale,Freehold
TXN-00884,Leng  Kee  Court,d03,Leng Kee Road,18,#13-08,08,3,1061 sq.ft, 2557000 ,16 Jan 2025,resale,Freehold
TXN-00242,Shenton  Way  Suites,D01,Shenton Way,31,36,16,3,991 sqft,"S$ 3,018,000",18/03/2025,Sub Sale,99 yrs
TXN-00226,Pasir Ris Seaview,D18,Pasir Ris Drive 1,18,#16-08,08,3,"1,011 sq.ft", 1872000 ,21 Aug 2023,SUB SALE,Freehold
TXN-00345,  Springleaf Green  ,D26,Springleaf Avenue,63,32,18,4,"1,430 sq ft","$2,624,000",17 Oct 2023,SUB SALE,Freehold
TXN-01442,Farrer  Road  Court,D10,Farrer Road,6,35,13,3,98.6 sq.m,"$1,983,000",29 Oct 2024, Sub Sale ,99 yrs
TXN-01098,marina bay suites, 1 ,Marina Boulevard,15,33,11,2,72.0 sq m ,1397000,22/06/2025,new sale,Freehold
TXN-00652,Springleaf Green,D26,Springleaf Avenue,24,#13-04,04,3,"1,091 sqft","$$ 2,465,000",28/08/2022,Sub Sale,99 yrs
TXN-00880,  Scotts Tower  ,D9,Scotts Road,72,8,02,3,1036 sq ft, 1278000 ,14 Jul 2020,new sale,99 yrs
TXN-00151,tion  bahru  loft,3,Tiong Bahru Road,74,4,15,3,1061 sqft,"S$ 3,311,000",13/06/2024, Sub Sale ,Freehold
TXN-00759,  Farrer Road Court  , 10 ,Farrer Road,21,#04-07,07,3,96.2 sq m ,"$2,511,000",2022-01-15,new sale,Freehold
TXN-01067,Upper  Thomson  Residences,D26,Upper Thomson Road,77,6,16,1,53.9 sqm,764000,08/01/2025, Resale ,Freehold
TXN-00312,kembangan  court,14,Sims Avenue East,36,10,08,3,1011 sqft,"$2,750,000",07 May 2024,SUB SALE,Freehold
TXN-00471,bukit batok west,d23,Bukit Batok West Avenue 8,76,10,19,1,480 sq ft,"$570,000",19/11/2021,sub sale,99 yrs
TXN-01696,Leng  Kee  Court,D3,Leng Kee Road,85,18,06,1,42.7 sq.m,"$$ 812,000",2022-05-12, New Sale ,99 yrs
TXN-01159,Keppel  Bay  View,D04,Keppel Bay Drive,35,32,04,4,132.9 sq m,"$3,890,000",2024-11-23,RESALE,99 yrs
TXN-00849,Irrawaddy  Residences,D11,Irrawaddy Road,67,#05-19,19,3,1061 sq ft,"$$ 2,813,000",01/09/2022,SUB SALE,99 yrs
TXN-00372,buona  vista  court,d05,North Buona Vista Road,15,35,14,3,96.2 sq m ,"S$ 1,166,000",2023-03-17,sub sale,99 yrs
TXN-00140,WEST COAST VALE,D5,West Coast Vale,77,#16-13,13,3,93.9 sq m,"S$ 1,206,000",14 Apr 2020,New Sale,99 yrs
TXN-00218,  Katong Seaview  , 15 ,East Coast Road,69,38,08,4,"1,310 sq ft","$3,190,000",06/08/2025, Resale ,99 yrs
TXN-01653,Sixth Avenue Suites,d10,Sixth Avenue,76,11,15,4,"1,430 sqft", 3769000 ,11/07/2025, Resale ,Freehold
TXN-00796,LITTLE INDIA LOFTS,D8,Serangoon Road,21,3,07,4,127.7 sq.m, 1763000 ,26/07/2023,new sale,99 yrs
TXN-01396,harbourfront residences,D04,Harbourfront Avenue,73,#06-03,03,3,"1,011 sq.ft", 2830000 ,13 Oct 2021, Resale ,99 yrs
TXN-01513,balmoral heights, 10 ,Balmoral Road,38,23,06,4,n/a,2849000,15/10/2022,Resale,99 yrs
TXN-00920,CUSCADEN RESIDENCES,D09,Cuscaden Road,63,#23-19,19,4,123.6 sqm, 2894000 ,2023-10-22,RESALE,99 yrs
TXN-01310,Tion Bahru Loft,d03,Tiong Bahru Road,61,35,06,2,710 sq.ft,1233000,2021-10-28, New Sale ,Freehold
TXN-01619,KEMBANGAN COURT, 14 ,Sims Avenue East,87,23,17,2,730 sq ft,"S$ 2,037,000",16/05/2023, Sub Sale ,Freehold
TXN-00715,PASIR RIS SEAVIEW, 18 ,Pasir Ris Drive 1,47,6,20,4,125.4 sq.m,"$2,847,000",2024-10-16,New Sale,Freehold
TXN-01507,bugis  junction  residences,7,Victoria Street,70,32,04,2,72.0 sqm,"S$ 1,076,000",2024-06-02,SUB SALE,Freehold
TXN-01317,ADMIRALTY PARKVIEW, 25 ,Woodlands Drive 16,23,11,07,2,775 sqft, 853000 ,2022-02-11,RESALE,99 yrs
TXN-01306,buona vista court,d05,North Buona Vista Road,25,#28-08,08,2,74.3 sq m,"$1,397,000",13 Apr 2022,Resale,Freehold
TXN-01443,  Stevens Suites  , 10 ,Stevens Road,75,17,12,1,42.7 sq m ,"S$ 1,225,000",05/11/2024,new sale,Freehold
TXN-00150,BUGIS JUNCTION RESIDENCES, 7 ,Victoria Street,37,5,12,3,"1,036 sq.ft",12190000,16/02/2020,Sub Sale,Freehold
TXN-00979,raffles  place  tower,d01,Raffles Place,77,31,05,4,123.6 sq m ,3356000,07 Dec 2022,SUB SALE,99 yrs
TXN-00437,raffles  place  tower,D01,Raffles Place,23,#06-06,06,3,991 sqft,"$$ 2,872,000",31 Jan 2025,NEW SALE,99 yrs
TXN-00107,  Tion Bahru Loft  , 3 ,Tiong Bahru Road,60,#18-01,01,3,93.9 sqm,2468000,23 Jun 2025,Sub Sale,99 yrs
TXN-00085,punggol waterfront, 19 ,Punggol Central,15,14,14,3,92.1 sqm,"$$ 1,626,000",27/11/2024,Resale,Freehold
TXN-01231,Pasir Panjang Residences, 5 ,Pasir Panjang Road,61,5,20,3,90.2 sq m,"$$ 2,117,000",23/09/2024,new sale,Freehold
TXN-01168,Sixth  Avenue  Suites,10,Sixth Avenue,61,16,02,3,971 sq.ft,1646000,05/03/2025,SUB SALE,Freehold
TXN-00277,Telok  Blangah  Ridge,D4,Telok Blangah Road,10,29,13,3,92.1 sq m , ,03 Nov 2023,new sale,Freehold
TXN-01671,  Upper Thomson Residences  ,d26,Upper Thomson Road,51,#33-16,16,1,46.5 sqm,"S$ 791,000",26/07/2024,NEW SALE,99 yrs
TXN-00723,ardmore park,D10,Ardmore Park,39,23,06,3,"1,061 sq ft",2825000,2020-03-01,RESALE,99 yrs
TXN-01663,Hillview Heights, 23 ,Hillview Avenue,33,37,19,4,123.6 sq.m,"$$ 2,625,000",23 Feb 2025,Resale,99 yrs
TXN-00399,serangoon gardens,D19,Serangoon Garden Way,9,21,06,3,98.6 sqm,"$2,446,000",18 Mar 2025,New Sale,Freehold
TXN-01315,Hillview  Heights,D23,Hillview Avenue,4,27,19,3,1011 sq.ft, 2307000 ,27 Mar 2021,New Sale,99 yrs
TXN-00288,paterson residences,9,Paterson Road,46,9,12,3,"1,061 sq ft",2019000,2025-06-08,resale,Freehold
TXN-01717,SENGKANG RIVIERA,19,Sengkang East Avenue,1,17,14,3,101.4 sqm,"$2,338,000",19 May 2024, Sub Sale ,99 yrs
TXN-00451,holland village loft, 10 ,Holland Road,51,#16-05,05,3,92.1 sq m ,2172000,06 Aug 2025,SUB SALE,Freehold
TXN-00315,Lavender Street Loft,7,Lavender Street,70,#28-12,12,2,775 sq.ft,"$1,755,000",2024-08-29,RESALE,99 yrs
TXN-00172,LITTLE INDIA LOFTS,D8,Serangoon Road,43,8,19,3,1091 sq.ft,n/a,2021-06-30,Sub Sale,Freehold
TXN-00866,pasir  ris  seaview,d18,Pasir Ris Drive 1,23,24,13,2,775 sqft,"S$ 2,165,000",27/07/2025,SUB SALE,99 yrs
TXN-00208,BISHAN GREEN, 20 ,Bishan Street 22,15,4,19,4, ,"$2,282,000",14/08/2022, New Sale ,Freehold
TXN-00700,    Harbourfront  Residences    ,d04,Harbourfront Avenue,37,12,18,3,92.1 sq m ,2741000,2022-03-31,SUB SALE,99 yrs
TXN-00036,telok  blangah  ridge,D4,Telok Blangah Road,6,29,09,4,1310 sqft,"$$ 2,213,000",2020-03-07,Sub Sale,Freehold
TXN-00749,Lavender  Street  Loft,7,Lavender Street,13,22,19,3,"1,061 sq.ft","S$ 2,015,000",26/01/2025, Sub Sale ,99 yrs
TXN-00334,  Little India Lofts  ,d08,Serangoon Road,41,27,11,2,750 sq ft,"S$ 1,309,000",30/04/2023,Resale,99 yrs
TXN-01368,Bugis  Junction  Residences, 7 ,Victoria Street,16,#19-20,20,2,730 sqft,1027000,01/07/2024,NEW SALE,Freehold
TXN-00303,  Balestier Point  ,D12,Balestier Road,37,19,11,3,991 sqft,2094000,23 Oct 2023,RESALE,Freehold
TXN-00638,KIM SENG PLAZA,9,Kim Seng Road,46,23,14,3,96.2 sq m,2357000,24 Jul 2025,New Sale,Freehold
TXN-01142,Punggol Waterfront,19,Punggol Central,86,#15-01,01,1,525 sqft,"S$ 642,000",2022-07-17, Resale ,Freehold
TXN-01099,keppel  bay  view,4,Keppel Bay Drive,82,10,15,3,90.2 sq m,"$$ 2,352,000",2025-01-25,Resale,99 yrs
TXN-00016,paterson residences,d09,Paterson Road,40,#09-12,12,2,72.0 sq.m,"S$ 883,000",04/05/2022,sub sale,99 yrs
TXN-00587,pasir ris seaview,18,Pasir Ris Drive 1,11,30,12,1,460 sq.ft,"S$ 1,171,000",2024-07-15,sub sale,99 yrs
TXN-00158,geylang  quay,14,Geylang Road,65,20,04,2,730 sqft, 918000 ,2025-08-02,sub sale,99 yrs
TXN-01645,novena  heights, 11 ,Thomson Road,16,13,18,4,"1,310 sq.ft",2163000,22/05/2025,new sale,99 yrs
TXN-01682,sixth avenue suites,10,Sixth Avenue,39,#37-19,19,3,971 sq.ft,"$2,349,000",23 Feb 2025,New Sale,99 yrs
TXN-01028,bishan green,d20,Bishan Street 22,7,14,03,3,971 sq ft,"S$ 2,294,000",26 Sep 2023,NEW SALE,99 yrs
TXN-01185,river  valley  court,D09,River Valley Road,2,31,09,2,67.8 sq m ,"$$ 1,502,000",02 Apr 2025,SUB SALE,99 yrs
TXN-00898,Buona  Vista  Court,5,North Buona Vista Road,11,33,07,4,1330 sq.ft,"S$ 2,846,000",2025-07-22,SUB SALE,99 yrs
TXN-01091,cuscaden residences,9,Cuscaden Road,36,32,04,3,92.1 sqm,2515000,07 Oct 2023,resale,Freehold
TXN-00830,hillview heights,D23,Hillview Avenue,41,#37-10,10,3,"1,091 sqft",2766000,03/01/2025,NEW SALE,99 yrs
