transaction_id,project_name,district,street,block,floor,unit,bedrooms,area,price,sale_date,sale_type,tenure
T1392,PARC MERIDIAN,D19,Hougang Ave 8,23A,9,6,3,"1,094 sq ft","$1,692,000",2020-07-15,NEW SALE,99 yrs
T1787,Bukit Verde,D23,Bukit Batok West Ave 5,49A,2,12,3,932 sqft,1705000,09 Dec 2025,New Sale,99 yrs
T1238,Parc Meridian,D19,Hougang Ave 8,25B,6,4,2,718 sq ft,1277000,2024-01-24,Resale,99 yrs
T2085,Tanjong Heights,D15,Tanjong Katong Road,49B,#19-12,12,2,659 sqft,"1,800,000",22/12/2024,Resale,Freehold
T1653,Riverbend Suites,D05,West Coast Crescent,53,9,9,2,769 sq ft,"1,475,000",2021-10-11,Sub Sale,99 yrs
T1782,Bukit Verde,D23,Bukit Batok West Ave 5,26B,17,1,1,562 sqft,"$973,000",21 Oct 2023,Sub Sale,99 yrs
T2796,Westwood Gardens,D22,Westwood Ave,56B,#19-04,4,2,720 sqft,"$921,000",2021-02-17,New Sale,99 yrs
T2046,Tanjong Heights,15,Tanjong Katong Road,65A,#23-04,4,4,127.9 sq m,3277000,19 Feb 2021,Resale,Freehold
T2600,Pasir View Residences,D18,Pasir Ris Drive 3,66,#14-09,9,2,761 sqft,"1,378,000",2022-09-30,Resale,99 yrs
T1841,Bukit Verde,D23,Bukit Batok West Ave 5,49A,10,3,3,1023 sqft,"2,076,000",2026-06-09,Resale,99 yrs
T1999,Bukit Verde,D23,Bukit Batok West Ave 5,49A,19,5,1,545 sqft,1064000,2024-10-24,RESALE,99 yrs
T1751,Marina Vue,D01,Marina Way,81B,19,8,2,63.5 sq m,"1,669,000",04/02/2021,New Sale,99 yrs
T1358,Parc Meridian,D19,Hougang Ave 8,23A,24,8,4,"1,442 sq ft",2447000,10 Aug 2021,Resale,99 yrs
T2418,Holland Crest,10,Holland Road,48,22,11,4,"1,440 sq ft",4581000,23/02/2025,Resale,Freehold
T2617,Queens Parkview,D03,Queensway,24B,#10-07,7,4,"1,287 sq ft","S$ 3,562,000",01 Mar 2025,Resale,99 yrs
T2130,Tanjong Heights,D15,Tanjong Katong Road,65A,17,6,3,1104 sqft,2408000,18/03/2020,Resale,Freehold
T2401,Holland Crest,D10,Holland Road,48,#03-01,1,1,488 sqft,167900,2025-12-28,Resale,Freehold
T2586,PASIR VIEW RESIDENCES,D18,Pasir Ris Drive 3,66,14,5,3,1128 sqft,1684000,02 Aug 2022,Resale,99 yrs
T2764,Westwood Gardens,D22,Westwood Ave,56B,#19-06,6,2,71.6 sq m,"S$ 1,281,000",2025-04-13,Resale,99 yrs
T1716,Marina Vue,D01,Marina Way,81B,3,4,2,72.4 sq m,1801000,30/10/2022,Resale,99 yrs
T2105,Tanjong Heights,D15,Tanjong Katong Road,4A,11,1,1,513 sq ft,1409000,25/06/2024,Resale,Freehold
T1729,Marina Vue,D01,Marina Way,20,16,9,4,117.8 sqm,3142000,2023-07-07,Resale,99 yrs
T1594,Riverbend Suites,D05,West Coast Crescent,53,#03-10,10,2,744 sq ft,"S$ 1,234,000",2020-08-04,Resale,99 yrs
T2834,Westwood Gardens,D22,Westwood Ave,56B,24,7,3,1079 sqft,"$1,953,000",28/09/2025,Resale,99 yrs
T1184,LAKESHORE GRAND,D22,Lakeside Drive,31A,4,6,1,516 sqft,947000,04/06/2023,Resale,99 yrs
T1352,Parc Meridian,D19,Hougang Ave 8,23A,24,5,2,740 sq ft,1714000,2025-03-03,Resale,99 yrs
T1608,riverbend suites,D05,West Coast Crescent,16B,28,10,1,49.7 sq m,"$1,308,000",2025-09-02,Resale,99 yrs
T2761,westwood gardens,D22,Westwood Ave,56B,19,8,3,1079 sqft,"$1,907,000",04/08/2024,New Sale,99 yrs
T2503,Pasir View Residences,D18,Pasir Ris Drive 3,90B,14,11,3,971 sq ft,1499000,16/02/2021,Resale,99 yrs
T1514,The Orchid Residences,D10,Orchard Boulevard,74B,20,5,2,61.7 sqm,2213000,26/06/2026,Sub Sale,Freehold
T2793,Westwood Gardens,D22,Westwood Ave,56B,24,3,2,799 sqft,1086000,2021-04-05,resale,99 yrs
T1228,PARC MERIDIAN,D19,Hougang Ave 8,25B,7,4,1,577 sqft,"S$ 999,000",2022-08-12,Resale,99 yrs
T1487,The Orchid Residences,10,Orchard Boulevard,29B,6,2,4,1494 sqft,"$4,870,000",09/09/2023,Resale,Freehold
T2371,Holland Crest,10,Holland Road,87A,4,3,3,1007 sqft,3084000,08/11/2022,new sale,Freehold
T1664,Riverbend Suites,D05,West Coast Crescent,54,27,6,3,955 sq ft,"$1,814,000",2020-01-05,Resale,99 yrs
T1997,Bukit Verde,D23,Bukit Batok West Ave 5,80B,4,8,3,1045 sqft,2061000,03/02/2026,Sub Sale,99 yrs
T1624,Riverbend Suites,D05,West Coast Crescent,16B,17,10,2,758 sq ft,"$1,373,000",29/01/2020,Resale,99 yrs
T1253,PARC MERIDIAN,D19,Hougang Ave 8,59B,8,11,4,1291 sqft,2847000,2026-07-14,Resale,99 yrs
T1673,RIVERBEND SUITES,D05,West Coast Crescent,53,#08-02,2,4,129.7 sqm,2355000,17 Feb 2020,RESALE,99 yrs
T2547,Pasir View Residences,D18,Pasir Ris Drive 3,58,20,9,1,496 sq ft,"S$ 83,800",30/03/2022,Resale,99 yrs
T1083,lakeshore grand,D22,Lakeside Drive,61A,#11-04,4,3,911 sqft,1428000,28 Jan 2022,Resale,99 yrs
T2463,pasir view residences,D18,Pasir Ris Drive 3,90B,#22-11,11,3,104.8 sqm,"$2,095,000",2023-05-30,New Sale,99 yrs
T1432,The Orchid Residences,D10,Orchard Boulevard,52A,7,8,2,753 sqft,2200000,14/09/2023,Resale,Freehold
T2769,westwood gardens,D22,Westwood Ave,56B,29,6,2,688 sqft,920000,10/06/2020,Resale,99 yrs
T2791,Westwood Gardens,22,Westwood Ave,54B,#10-05,5,3,1124 sqft,"$1,809,000",08/11/2025,NEW SALE,99 yrs
T2391,HOLLAND CREST,10,Holland Road,48,2,1,2,799 sqft,"$2,610,000",22/10/2024,RESALE,Freehold
T2504,Pasir View Residences,D18,Pasir Ris Drive 3,66,3,7,2,711 sqft,1254000,2025-03-03,Resale,99 yrs
T1210,Parc Meridian,D19,Hougang Ave 8,23A,13,3,2,753 sqft,"$1,640,000",2025-08-25,Resale,99 yrs
T2313,Sengkang Terrace,19,Compassvale Bow,53A,28,9,3,96.2 sq m,1907000,07/02/2023,Resale,99 yrs
T1789,Bukit Verde,D23,Bukit Batok West Ave 5,26B,13,9,3,105.1 sqm,"$2,412,000",2026-03-12,New Sale,99 yrs
T1856,Bukit Verde,D23,Bukit Batok West Ave 5,49A,2,12,3,973 sqft,1811000,2025-05-25,Sub Sale,99 yrs
T1248,Parc Meridian,19,Hougang Ave 8,25B,2,4,2,65.7 sqm,1330000,2024-08-12,Resale,99 yrs
T2035,Tanjong Heights,D15,Tanjong Katong Road,4A,29,9,2,68.1 sq m,"$2,006,000",2024-06-12,New Sale,Freehold
T1855,Bukit Verde,D23,Bukit Batok West Ave 5,26B,4,7,4,118.6 sq m,"2,461,000",2025-01-25,Resale,99 yrs
T1893,Bukit Verde,D23,Bukit Batok West Ave 5,26B,23,8,2,668 sq ft,"1,364,000",2025-05-13,Resale,99 yrs
T2736,Queens Parkview,D03,Queensway,88,5,1,3,1060 sqft,"$2,806,000",2025-07-17,Resale,99 yrs
T1446,The Orchid Residences,D10,Orchard Boulevard,29B,30,5,2,683 sq ft,1907000,2020-01-03,Sub Sale,Freehold
T1491,The Orchid Residences,D10,Orchard Boulevard,74B,22,8,4,1431 sqft,"$4,272,000",08/07/2022,Resale,Freehold
T2121,tanjong heights,D15,Tanjong Katong Road,4A,2,7,3,99.1 sqm,2280000,27 Feb 2021,Resale,Freehold
T2103,TANJONG HEIGHTS,D15,Tanjong Katong Road,49B,7,11,2,668 sqft,1851000,24/05/2025,New Sale,Freehold
T2816,Westwood Gardens,D22,Westwood Ave,54B,24,3,3,1070 sqft,1424000,2020-09-22,resale,99 yrs
T2043,Tanjong Heights,15,Tanjong Katong Road,49B,18,7,1,564 sqft,1474000,2022-09-18,New Sale,Freehold
T2456,Pasir View Residences,18,Pasir Ris Drive 3,58,23,11,3,1001 sqft,1944000,2025-01-31,RESALE,99 yrs
T1956,Bukit Verde,D23,Bukit Batok West Ave 5,26B,2,11,3,98.6 sqm,"$1,907,000",26/02/2025,Resale,99 yrs
T1299,Parc Meridian,D19,Hougang Ave 8,25B,6,10,4,127.6 sqm,2946000,28/12/2025,Resale,99 yrs
T2205,Sengkang Terrace,D19,Compassvale Bow,78A,26,4,4,1360 sqft,2671000,29 Jul 2025,Resale,99 yrs
T2140,Tanjong Heights,D15,Tanjong Katong Road,4A,2,3,2,750 sqft,"$1,642,000",18 May 2021,Resale,Freehold
T1105,LAKESHORE GRAND,D22,Lakeside Drive,61A,9,1,4,1497 sqft,"2,371,000",2021-02-25,New Sale,99 yrs
T2050,Tanjong Heights,D15,Tanjong Katong Road,4A,2,3,2,732 sq ft,1457000,22/07/2020,New Sale,Freehold
T2704,QUEENS PARKVIEW,D03,Queensway,24B,26,12,3,976 sqft,2193000,16 May 2021,RESALE,99 yrs
T2065,Tanjong Heights,D15,Tanjong Katong Road,4A,27,6,2,66.4 sq m,"$2,098,000",2024-12-26,Resale,Freehold
T1581,Riverbend Suites,5,West Coast Crescent,53,2,11,3,995 sqft,2173000,2023-10-26,New Sale,99 yrs
T1952,Bukit Verde,D23,Bukit Batok West Ave 5,80B,30,11,3,931 sqft,"$1,597,000",2023-06-14,Resale,99 yrs
T2115,Tanjong Heights,15,Tanjong Katong Road,65A,#14-11,11,1,46.8 sqm,"$131,200",2023-11-27,Resale,Freehold
T1283,parc meridian,D19,Hougang Ave 8,59B,8,10,3,98.8 sqm,"$1,862,000",26 Apr 2024,resale,99 yrs
T1349,PARC MERIDIAN,D19,Hougang Ave 8,23A,29,9,3,918 sq ft,1568000,2020-04-30,Resale,99 yrs
T2083,Tanjong Heights,D15,Tanjong Katong Road,49B,#08-02,2,1,49.8 sqm,1116000,2020-09-14,sub sale,Freehold
T1360,Parc Meridian,D19,Hougang Ave 8,59B,#28-10,10,4,"1,458 sq ft","$2,678,000",2022-04-16,New Sale,99 yrs
T2215,Sengkang Terrace,D19,Compassvale Bow,78A,20,12,2,763 sqft,1390000,2025-02-02,New Sale,99 yrs
T2728,Queens Parkview,D03,Queensway,52B,6,9,1,560 sqft,1350000,2024-05-24,Resale,99 yrs
T1916,Bukit Verde,23,Bukit Batok West Ave 5,80B,10,12,3,912 sq ft,1501000,14/01/2023,Resale,99 yrs
T2021,Tanjong Heights,15,Tanjong Katong Road,65A,#06-12,12,3,85.7 sq m,"$2,116,000",26/03/2023,Sub Sale,Freehold
T2598,Pasir View Residences,D18,Pasir Ris Drive 3,58,#15-06,6,2,700 sqft,1555000,2026-05-03,Resale,99 yrs
T2817,westwood gardens,D22,Westwood Ave,33A,29,3,1,49.0 sqm,684000,2020-05-26,New Sale,99 yrs
T2771,Westwood Gardens,D22,Westwood Ave,54B,8,5,3,99.9 sqm,"$1,740,000",2024-12-06,Sub Sale,99 yrs
T2129,tanjong heights,D15,Tanjong Katong Road,49B,10,9,2,60.7 sqm,"$1,768,000",2026-06-10,Resale,Freehold
T1467,THE ORCHID RESIDENCES,D10,Orchard Boulevard,52A,14,8,2,660 sqft,2196000,25/01/2025,SUB SALE,Freehold
T1896,BUKIT VERDE,D23,Bukit Batok West Ave 5,80B,5,10,1,520 sqft,661000,14/11/2020,resale,99 yrs
T1781,Bukit Verde,D23,Bukit Batok West Ave 5,80B,7,10,1,511 sqft,1050000,30/10/2025,Resale,99 yrs
T2132,Tanjong Heights,D15,Tanjong Katong Road,65A,19,2,3,1009 sqft,2306000,2020-06-30,RESALE,Freehold
T2517,Pasir View Residences,D18,Pasir Ris Drive 3,66,21,8,2,773 sqft,1636000,22/04/2026,Resale,99 yrs
T1461,The Orchid Residences,D10,Orchard Boulevard,29B,#30-07,7,2,747 sq ft,2327000,2021-12-05,Resale,Freehold
T1143,Lakeshore Grand,D22,Lakeside Drive,21B,16,9,3,85.1 sqm,"$1,419,000",01/03/2020,Resale,99 yrs
T1746,Marina Vue,1,Marina Way,20,11,8,1,494 sq ft,"$1,135,000",2020-06-06,resale,99 yrs
T1174,Lakeshore Grand,D22,Lakeside Drive,31A,#13-08,8,3,93.6 sq m,"$1,532,000",2020-12-07,Resale,99 yrs
T1355,parc meridian,D19,Hougang Ave 8,23A,13,3,1,524 sqft,861000,21/08/2020,Resale,99 yrs
T1689,Riverbend Suites,D05,West Coast Crescent,16B,#09-02,2,3,"1,133 sq ft",260600,27/12/2023,resale,99 yrs
T2686,Queens Parkview,D03,Queensway,24B,2,12,4,"1,363 sq ft",3011000,2023-04-15,Resale,99 yrs
T2020,Tanjong Heights,D15,Tanjong Katong Road,65A,8,4,2,758 sqft,1978000,17 Aug 2023,Resale,Freehold
T2342,Sengkang Terrace,D19,Compassvale Bow,86A,14,6,1,528 sqft,895000,08/12/2023,RESALE,99 yrs
T2610,Queens Parkview,D03,Queensway,88,24,3,4,132.1 sq m,3370000,02/02/2023,Resale,99 yrs
T2566,Pasir View Residences,D18,Pasir Ris Drive 3,90B,7,9,3,90.8 sqm,1326000,05 Jun 2021,RESALE,99 yrs
T1870,Bukit Verde,D23,Bukit Batok West Ave 5,26B,23,12,2,660 sq ft,1195000,23/11/2023,NEW SALE,99 yrs
T1882,Bukit Verde,D23,Bukit Batok West Ave 5,49A,#15-11,11,1,47.0 sq m,"S$ 1,061,000",2025-01-01,NEW SALE,99 yrs
T1154,Lakeshore Grand,22,Lakeside Drive,61A,30,6,4,"1,315 sq ft",2036000,2021-08-07,Resale,99 yrs
T1067,Lakeshore Grand,D22,Lakeside Drive,31A,4,3,3,95.3 sqm,"$1,392,000",2020-11-07,Resale,99 yrs
T1732,Marina Vue,D01,Marina Way,20,20,7,3,1069 sqft,"$2,988,000",2022-10-11,Resale,99 yrs
T2629,Queens Parkview,D03,Queensway,52B,20,1,2,730 sqft,1940000,2023-06-17,resale,99 yrs
T1505,The Orchid Residences,D10,Orchard Boulevard,74B,14,11,4,1271 sqft,"$3,607,000",2020-11-17,RESALE,Freehold
T1821,bukit verde,D23,Bukit Batok West Ave 5,26B,4,9,2,679 sqft,858000,2021-02-12,Sub Sale,99 yrs
T1814,bukit verde,D23,Bukit Batok West Ave 5,80B,14,3,4,133.6 sqm,"$1,984,000",06/02/2020,Resale,99 yrs
T1175,Lakeshore Grand,D22,Lakeside Drive,21B,8,7,1,500 sqft,828000,2022-07-12,Resale,99 yrs
T1968,Bukit Verde,D23,Bukit Batok West Ave 5,26B,22,4,3,100.9 sq m,2262000,06 Jul 2025,Resale,99 yrs
T2584,PASIR VIEW RESIDENCES,D18,Pasir Ris Drive 3,66,20,1,1,552 sqft,983000,2023-04-15,new sale,99 yrs
T2453,Pasir View Residences,D18,Pasir Ris Drive 3,58,3,10,3,1119 sqft,2000000,30/08/2023,Resale,99 yrs
T2219,Sengkang Terrace,D19,Compassvale Bow,86A,3,4,4,1272 sqft,"$2,335,000",2025-09-11,Resale,99 yrs
T1765,MARINA VUE,D01,Marina Way,81B,4,1,1,543 sqft,"$1,363,000",2022-07-29,Resale,99 yrs
T2393,Holland Crest,D10,Holland Road,48,27,7,3,95.2 sqm,"$3,165,000",11/10/2020,RESALE,Freehold
T2198,Sengkang Terrace,19,Compassvale Bow,53A,6,2,3,"1,099 sq ft",TBC,2024-07-16,Resale,99 yrs
T1868,Bukit Verde,D23,Bukit Batok West Ave 5,49A,16,11,3,99.8 sq m,1872000,19/11/2023,Resale,99 yrs
T1778,Marina Vue,D01,Marina Way,20,19,8,3,929 sqft,"$2,540,000",2025-06-14,Resale,99 yrs
T1784,Bukit Verde,D23,Bukit Batok West Ave 5,49A,23,9,4,1472 sqft,3434000,2025-12-16,Resale,99 yrs
T2527,Pasir View Residences,D18,Pasir Ris Drive 3,66,#21-11,11,2,753 sqft,"$1,361,000",31 May 2022,Resale,99 yrs
T2226,Sengkang Terrace,D19,Compassvale Bow,53A,20,5,2,687 sq ft,"993,000",2020-11-09,New Sale,99 yrs
T2248,Sengkang Terrace,D19,Compassvale Bow,78A,9,6,3,959 sq ft,1846000,2025-07-27,RESALE,99 yrs
T2448,Pasir View Residences,D18,Pasir Ris Drive 3,66,27,11,2,787 sq ft,1380000,25/10/2022,Resale,99 yrs
T1663,Riverbend Suites,D05,West Coast Crescent,54,26,11,3,1080 sqft,2119000,2021-05-22,Resale,99 yrs
T1133,Lakeshore Grand,D22,Lakeside Drive,21B,14,3,1,46.1 sqm,943000,2025-01-05,New Sale,99 yrs
T1475,The Orchid Residences,D10,Orchard Boulevard,29B,21,4,1,553 sqft,"S$ 1,459,000",2021-05-23,RESALE,Freehold
T2648,Queens Parkview,D03,Queensway,52B,16,7,3,1125 sqft,"$3,088,000",20/01/2026,New Sale,99 yrs
T2079,Tanjong Heights,D15,Tanjong Katong Road,49B,10,8,3,1012 sqft,"$2,744,000",01 Jun 2024,New Sale,Freehold
T2420,Holland Crest,D10,Holland Road,87A,29,5,2,660 sqft,2231000,30 Nov 2022,resale,Freehold
T1790,Bukit Verde,D23,Bukit Batok West Ave 5,80B,15,1,3,1018 sqft,"$2,079,000",21/01/2026,New Sale,99 yrs
T2100,Tanjong Heights,D15,Tanjong Katong Road,65A,7,6,2,67.4 sq m,"$1,958,000",14 Oct 2025,resale,Freehold
T1157,Lakeshore Grand,D22,Lakeside Drive,21B,#06-03,3,3,1129 sqft,1950000,24 Apr 2023,Resale,99 yrs
T2231,Sengkang Terrace,D19,Compassvale Bow,86A,6,9,3,1113 sqft,"$1,960,000",05 Dec 2024,Resale,99 yrs
T2450,PASIR VIEW RESIDENCES,D18,Pasir Ris Drive 3,58,#27-08,8,2,694 sqft,"$1,066,000",06 Dec 2021,resale,99 yrs
T2824,Westwood Gardens,D22,Westwood Ave,33A,15,8,3,85.3 sqm,"S$ 1,371,000",2022-11-23,RESALE,99 yrs
T2537,Pasir View Residences,D18,Pasir Ris Drive 3,66,17,2,2,63.6 sqm,"118,400",2023-06-27,Sub Sale,99 yrs
T2425,HOLLAND CREST,D10,Holland Road,28,20,8,3,937 sqft,3157000,28/07/2024,New Sale,Freehold
T2229,Sengkang Terrace,D19,Compassvale Bow,86A,20,11,3,"1,068 sq ft","1,529,000",2020-12-21,Resale,99 yrs
T1946,Bukit Verde,D23,Bukit Batok West Ave 5,49A,24,12,3,93.0 sqm,"$1,639,000",2023-05-05,new sale,99 yrs
T1842,Bukit Verde,D23,Bukit Batok West Ave 5,49A,10,1,2,723 sqft,1077000,2021-12-08,New Sale,99 yrs
T1690,Marina Vue,D01,Marina Way,81B,21,11,2,71.1 sqm,2327000,2025-07-31,resale,99 yrs
T1236,PARC MERIDIAN,D19,Hougang Ave 8,59B,12,5,3,"1,098 sq ft",1950000,2022-06-19,Resale,99 yrs
T2805,Westwood Gardens,D22,Westwood Ave,33A,9,4,1,571 sqft,769000,26/03/2020,Resale,99 yrs
T1758,Marina Vue,D01,Marina Way,20,27,3,2,,"1,997,000",2023-11-28,New Sale,99 yrs
T1903,Bukit Verde,D23,Bukit Batok West Ave 5,80B,13,9,2,767 sqft,"$1,158,000",2022-06-11,Resale,99 yrs
T2102,Tanjong Heights,D15,Tanjong Katong Road,49B,28,9,3,1113 sqft,2565000,2021-05-17,Resale,Freehold
T1230,Parc Meridian,D19,Hougang Ave 8,59B,#09-04,4,3,97.3 sq m,1933000,2022-04-14,RESALE,99 yrs
T1996,Bukit Verde,23,Bukit Batok West Ave 5,80B,4,6,4,1269 sqft,2425000,2025-01-07,New Sale,99 yrs
T2315,sengkang terrace,D19,Compassvale Bow,53A,15,5,4,128.4 sq m,"$2,266,000",07/11/2021,Resale,99 yrs
T1522,Riverbend Suites,D05,West Coast Crescent,16B,24,2,2,63.3 sqm,1740000,31/05/2025,RESALE,99 yrs
T1558,Riverbend Suites,5,West Coast Crescent,16B,18,1,4,132.9 sq m,3302000,04/02/2024,Resale,99 yrs
T1958,Bukit Verde,D23,Bukit Batok West Ave 5,80B,22,7,3,972 sqft,1563000,2021-11-03,Resale,99 yrs
T1937,Bukit Verde,D23,Bukit Batok West Ave 5,49A,21,3,2,662 sq ft,1380000,2023-11-08,Resale,99 yrs
T1115,Lakeshore Grand,D22,Lakeside Drive,31A,8,4,3,990 sq ft,1724000,2024-06-10,Resale,99 yrs
T2274,Sengkang Terrace,19,Compassvale Bow,78A,#10-02,2,1,531 sqft,"$692,000",03/05/2020,New Sale,99 yrs
T2645,Queens Parkview,D03,Queensway,88,7,5,4,122.9 sq m,3003000,17/09/2021,Resale,99 yrs
T2516,Pasir View Residences,D18,Pasir Ris Drive 3,58,12,12,1,480 sq ft,"$839,000",27 Aug 2022,Resale,99 yrs
T1904,Bukit Verde,D23,Bukit Batok West Ave 5,26B,17,4,2,692 sqft,"922,000",2020-02-12,Resale,99 yrs
T1093,Lakeshore Grand,D22,Lakeside Drive,31A,11,1,4,"1,278 sq ft","2,088,000",2021-12-25,Resale,99 yrs
T2244,Sengkang Terrace,D19,Compassvale Bow,78A,#15-12,12,1,531 sq ft,1016000,2024-03-23,RESALE,99 yrs
T1095,Lakeshore Grand,D22,Lakeside Drive,31A,29,8,1,532 sq ft,828000,04 Feb 2021,Resale,99 yrs
T2061,Tanjong Heights,D15,Tanjong Katong Road,49B,19,3,3,951 sq ft,2731000,2024-06-14,Resale,Freehold
T2116,Tanjong Heights,D15,Tanjong Katong Road,4A,10,1,1,565 sqft,1245000,2021-01-03,New Sale,Freehold
T2317,Sengkang Terrace,D19,Compassvale Bow,53A,28,5,2,66.2 sq m,"1,161,000",2022-03-23,RESALE,99 yrs
T1686,riverbend suites,D05,West Coast Crescent,54,25,2,2,72.7 sqm,1936000,21 May 2024,New Sale,99 yrs
T1255,Parc Meridian,19,Hougang Ave 8,59B,4,10,1,497 sq ft,"$930,000",16/11/2023,New Sale,99 yrs
T1427,The Orchid Residences,D10,Orchard Boulevard,52A,16,5,1,522 sq ft,"S$ 1,732,000",23/06/2024,RESALE,Freehold
T1119,Lakeshore Grand,D22,Lakeside Drive,31A,15,2,1,523 sqft,"$834,000",2021-03-23,Resale,99 yrs
T1874,Bukit Verde,D23,Bukit Batok West Ave 5,80B,4,2,2,756 sqft,"$1,280,000",2024-02-26,New Sale,99 yrs
T1030,Lakeshore Grand,D22,Lakeside Drive,31A,11,11,1,486 sqft,"$870,000",02/07/2023,RESALE,99 yrs
T2357,holland crest,D10,Holland Road,48,26,4,4,1450 sqft,4440000,08/05/2022,Resale,Freehold
T1616,Riverbend Suites,D05,West Coast Crescent,54,23,1,1,527 sqft,1198000,2024-09-06,sub sale,99 yrs
T1877,Bukit Verde,D23,Bukit Batok West Ave 5,80B,22,6,3,1146 sqft,"1,908,000",26 Sep 2022,Resale,99 yrs
T1643,Riverbend Suites,D05,West Coast Crescent,53,23,3,3,973 sqft,2142000,20/05/2022,Resale,99 yrs
T2034,Tanjong Heights,D15,Tanjong Katong Road,49B,26,3,2,668 sqft,2065000,17 Nov 2025,New Sale,Freehold
T2607,Pasir View Residences,D18,Pasir Ris Drive 3,90B,4,1,2,684 sqft,"$1,386,000",2026-06-19,sub sale,99 yrs
T1777,Marina Vue,D01,Marina Way,86B,6,4,4,1481 sqft,3780000,25 Aug 2021,Sub Sale,99 yrs
T1982,Bukit Verde,D23,Bukit Batok West Ave 5,49A,#10-05,5,3,978 sqft,1239000,15/03/2020,Resale,99 yrs
T2372,Holland Crest,D10,Holland Road,48,#26-08,8,1,545 sq ft,1586000,2020-05-24,Resale,Freehold
T1598,Riverbend Suites,D05,West Coast Crescent,16B,28,8,2,754 sqft,1897000,2024-02-11,Resale,99 yrs
T2294,Sengkang Terrace,D19,Compassvale Bow,78A,22,1,4,1355 sqft,2779000,2024-01-05,Resale,99 yrs
T1853,Bukit Verde,D23,Bukit Batok West Ave 5,49A,5,5,2,749 sqft,"$1,499,000",04/04/2026,Resale,99 yrs
T2814,WESTWOOD GARDENS,D22,Westwood Ave,54B,6,11,4,1401 sqft,2065000,18 Jul 2024,RESALE,99 yrs
T2157,Sengkang Terrace,D19,Compassvale Bow,78A,7,1,2,693 sq ft,1182000,02/04/2023,RESALE,99 yrs
T1044,Lakeshore Grand,D22,Lakeside Drive,61A,19,9,2,668 sq ft,"$1,273,000",21/09/2024,Resale,99 yrs
T1836,Bukit Verde,D23,Bukit Batok West Ave 5,80B,7,7,3,1017 sqft,2042000,27 Mar 2025,SUB SALE,99 yrs
T2541,Pasir View Residences,D18,Pasir Ris Drive 3,66,6,10,3,988 sqft,"1,997,000",2025-03-06,Resale,99 yrs
T1176,Lakeshore Grand,D22,Lakeside Drive,21B,15,7,2,652 sqft,968000,2021-10-19,NEW SALE,99 yrs
T2109,Tanjong Heights,D15,Tanjong Katong Road,65A,29,8,2,757 sqft,1618000,27/11/2020,Resale,Freehold
T2386,Holland Crest,D10,Holland Road,87A,5,10,3,917 sq ft,2752000,2022-01-11,Resale,Freehold
T1278,Parc Meridian,D19,Hougang Ave 8,25B,24,9,2,65.6 sqm,1723000,10/06/2026,New Sale,99 yrs
T1921,Bukit Verde,D23,Bukit Batok West Ave 5,80B,#06-01,1,2,718 sq ft,953000,2021-06-07,New Sale,99 yrs
T2663,Queens Parkview,D03,Queensway,24B,28,8,2,681 sqft,1575000,2021-03-14,Resale,99 yrs
T1434,The Orchid Residences,D10,Orchard Boulevard,74B,7,12,3,939 sq ft,2392000,2020-09-11,New Sale,Freehold
T1493,The Orchid Residences,D10,Orchard Boulevard,74B,16,8,2,68.9 sq m,"$2,403,000",2026-01-01,Resale,Freehold
T1291,Parc Meridian,D19,Hougang Ave 8,23A,12,11,2,670 sqft,"$1,357,000",08/09/2024,resale,99 yrs
T2328,Sengkang Terrace,D19,Compassvale Bow,78A,4,10,3,102.8 sq m,1795000,2023-06-12,Resale,99 yrs
T2329,Sengkang Terrace,19,Compassvale Bow,78A,#28-07,7,4,1471 sqft,"$2,735,000",2024-07-06,Resale,99 yrs
T1147,Lakeshore Grand,D22,Lakeside Drive,31A,7,1,2,732 sqft,N/A,20/11/2022,Resale,99 yrs
T1439,The Orchid Residences,D10,Orchard Boulevard,74B,20,8,3,1051 sqft,"2,841,000",2020-01-02,Resale,Freehold
T1428,The Orchid Residences,D10,Orchard Boulevard,52A,28,6,2,650 sqft,"2,111,000",25/03/2026,New Sale,Freehold
T2741,Westwood Gardens,D22,Westwood Ave,56B,22,2,1,535 sqft,"837,000",2023-01-14,new sale,99 yrs
T2108,tanjong heights,15,Tanjong Katong Road,49B,#17-06,6,2,64.1 sq m,1410000,09 Apr 2020,sub sale,Freehold
T1419,The Orchid Residences,D10,Orchard Boulevard,29B,29,7,1,528 sqft,"$1,946,000",12/03/2026,New Sale,Freehold
T1488,The Orchid Residences,D10,Orchard Boulevard,52A,28,1,1,542 sqft,1805000,2021-09-09,New Sale,Freehold
T2165,Sengkang Terrace,D19,Compassvale Bow,86A,#22-08,8,2,719 sqft,"$1,066,000",2020-06-02,Resale,99 yrs
T2193,SENGKANG TERRACE,19,Compassvale Bow,78A,24,4,2,689 sqft,143000,01 Mar 2026,resale,99 yrs
T2540,Pasir View Residences,D18,Pasir Ris Drive 3,66,10,3,2,678 sqft,"936,000",2020-05-01,RESALE,99 yrs
T2712,Queens Parkview,D03,Queensway,24B,#11-04,4,2,669 sqft,1440000,15/05/2021,Resale,99 yrs
T1257,Parc Meridian,D19,Hougang Ave 8,59B,22,8,2,72.5 sqm,1658000,13/03/2023,New Sale,99 yrs
T2642,Queens Parkview,D03,Queensway,88,9,4,1,507 sqft,"$1,334,000",22 May 2025,resale,99 yrs
